,dataset_name,model_name,x_type,edge_type,mean_test_accuracy,test_accuracies,num_epochs,model_params,noise_info,repeat_num,choose_type,bidirectional,k_nodes,noise_level
0,Cora,GNN,x,edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-135_noiselvl-0,0.798,"0.797,0.804,0.799,0.803,0.789",25,"{'in_channels': 1433, 'hidden_channels': 30, 'out_channels': 7, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'add'}","{'noise_type': 'edge_removal', 'strategy': 'nodes', 'params': {'data': Data(x=[2708, 1433], edge_index=[2, 10556], y=[2708], train_mask=[2708], val_mask=[2708], test_mask=[2708], edge_index_added_n_0.15=[2, 12138], edge_removal_nodes_choose_type-random_bidirec-True_knodes-135_noiselvl-0=[2, 10556], edge_removal_nodes_choose_type-random_bidirec-True_knodes-135_noiselvl-0.01=[2, 10288], edge_removal_nodes_choose_type-random_bidirec-True_knodes-271_noiselvl-0=[2, 10556], edge_removal_nodes_choose_type-random_bidirec-True_knodes-271_noiselvl-0.01=[2, 10022], edge_removal_nodes_choose_type-random_bidirec-True_knodes-542_noiselvl-0=[2, 10556], edge_removal_nodes_choose_type-random_bidirec-True_knodes-542_noiselvl-0.01=[2, 9498], feature_noise__noiselvl-0=[2708, 1433], feature_noise__noiselvl-0.01=[2708, 1433], feature_noise__noiselvl-0.05=[2708, 1433], feature_noise__noiselvl-0.1=[2708, 1433], feature_noise__noiselvl-0.15=[2708, 1433], feature_noise__noiselvl-0.3=[2708, 1433], feature_noise__noiselvl-0.45=[2708, 1433], feature_noise__noiselvl-0.6=[2708, 1433], feature_noise__noiselvl-0.9=[2708, 1433], feature_noise__noiselvl-0.95=[2708, 1433], feature_noise__noiselvl-0.99=[2708, 1433], feature_noise__noiselvl-1=[2708, 1433], edge_removal_all_edges__noiselvl-0=[2, 10556], edge_removal_all_edges__noiselvl-0.01=[2, 10450], edge_removal_all_edges__noiselvl-0.05=[2, 10034], edge_removal_all_edges__noiselvl-0.1=[2, 9526], edge_removal_all_edges__noiselvl-0.15=[2, 9028], edge_removal_all_edges__noiselvl-0.3=[2, 7628], edge_removal_all_edges__noiselvl-0.45=[2, 6322], edge_removal_all_edges__noiselvl-0.6=[2, 5156], edge_removal_all_edges__noiselvl-0.9=[2, 3122], edge_removal_all_edges__noiselvl-0.95=[2, 2866], edge_removal_all_edges__noiselvl-0.99=[2, 2700], edge_removal_all_edges__noiselvl-1=[2, 2610], edge_addition_all_edges__noiselvl-0=[2, 10556], edge_addition_all_edges__noiselvl-0.01=[2, 10660], edge_addition_all_edges__noiselvl-0.05=[2, 11082], edge_addition_all_edges__noiselvl-0.1=[2, 11610], edge_addition_all_edges__noiselvl-0.15=[2, 12138], edge_addition_all_edges__noiselvl-0.3=[2, 13722], edge_addition_all_edges__noiselvl-0.45=[2, 15306], edge_addition_all_edges__noiselvl-0.6=[2, 16888], edge_addition_all_edges__noiselvl-0.9=[2, 20056], edge_addition_all_edges__noiselvl-0.95=[2, 20584], edge_addition_all_edges__noiselvl-0.99=[2, 21006], edge_addition_all_edges__noiselvl-1=[2, 21112], edge_removal_nodes_choose_type-random_bidirec-True_knodes-135_noiselvl-0.05=[2, 10284], edge_removal_nodes_choose_type-random_bidirec-True_knodes-135_noiselvl-0.1=[2, 10286], edge_removal_nodes_choose_type-random_bidirec-True_knodes-135_noiselvl-0.15=[2, 10278], edge_removal_nodes_choose_type-random_bidirec-True_knodes-135_noiselvl-0.3=[2, 10250], edge_removal_nodes_choose_type-random_bidirec-True_knodes-135_noiselvl-0.45=[2, 10166], edge_removal_nodes_choose_type-random_bidirec-True_knodes-135_noiselvl-0.6=[2, 10114], edge_removal_nodes_choose_type-random_bidirec-True_knodes-135_noiselvl-0.9=[2, 9998], edge_removal_nodes_choose_type-random_bidirec-True_knodes-135_noiselvl-0.95=[2, 10056], edge_removal_nodes_choose_type-random_bidirec-True_knodes-135_noiselvl-0.99=[2, 9936], edge_removal_nodes_choose_type-random_bidirec-True_knodes-135_noiselvl-1=[2, 9912], edge_removal_nodes_choose_type-random_bidirec-True_knodes-271_noiselvl-0.05=[2, 10028], edge_removal_nodes_choose_type-random_bidirec-True_knodes-271_noiselvl-0.1=[2, 10016], edge_removal_nodes_choose_type-random_bidirec-True_knodes-271_noiselvl-0.15=[2, 10010], edge_removal_nodes_choose_type-random_bidirec-True_knodes-271_noiselvl-0.3=[2, 9932], edge_removal_nodes_choose_type-random_bidirec-True_knodes-271_noiselvl-0.45=[2, 9830], edge_removal_nodes_choose_type-random_bidirec-True_knodes-271_noiselvl-0.6=[2, 9632], edge_removal_nodes_choose_type-random_bidirec-True_knodes-271_noiselvl-0.9=[2, 9334], edge_removal_nodes_choose_type-random_bidirec-True_knodes-271_noiselvl-0.95=[2, 9352], edge_removal_nodes_choose_type-random_bidirec-True_knodes-271_noiselvl-0.99=[2, 9464], edge_removal_nodes_choose_type-random_bidirec-True_knodes-271_noiselvl-1=[2, 9312], edge_removal_nodes_choose_type-random_bidirec-True_knodes-542_noiselvl-0.05=[2, 9504], edge_removal_nodes_choose_type-random_bidirec-True_knodes-542_noiselvl-0.1=[2, 9504], edge_removal_nodes_choose_type-random_bidirec-True_knodes-542_noiselvl-0.15=[2, 9484], edge_removal_nodes_choose_type-random_bidirec-True_knodes-542_noiselvl-0.3=[2, 9306], edge_removal_nodes_choose_type-random_bidirec-True_knodes-542_noiselvl-0.45=[2, 9134], edge_removal_nodes_choose_type-random_bidirec-True_knodes-542_noiselvl-0.6=[2, 8858], edge_removal_nodes_choose_type-random_bidirec-True_knodes-542_noiselvl-0.9=[2, 8440], edge_removal_nodes_choose_type-random_bidirec-True_knodes-542_noiselvl-0.95=[2, 8410], edge_removal_nodes_choose_type-random_bidirec-True_knodes-542_noiselvl-0.99=[2, 8410], edge_removal_nodes_choose_type-random_bidirec-True_knodes-542_noiselvl-1=[2, 8552], edge_removal_nodes_choose_type-random_bidirec-True_knodes-677_noiselvl-0=[2, 10556], edge_removal_nodes_choose_type-random_bidirec-True_knodes-677_noiselvl-0.01=[2, 9262], edge_removal_nodes_choose_type-random_bidirec-True_knodes-677_noiselvl-0.05=[2, 9254], edge_removal_nodes_choose_type-random_bidirec-True_knodes-677_noiselvl-0.1=[2, 9226], edge_removal_nodes_choose_type-random_bidirec-True_knodes-677_noiselvl-0.15=[2, 9220], edge_removal_nodes_choose_type-random_bidirec-True_knodes-677_noiselvl-0.3=[2, 9100], edge_removal_nodes_choose_type-random_bidirec-True_knodes-677_noiselvl-0.45=[2, 8800], edge_removal_nodes_choose_type-random_bidirec-True_knodes-677_noiselvl-0.6=[2, 8462], edge_removal_nodes_choose_type-random_bidirec-True_knodes-677_noiselvl-0.9=[2, 7940], edge_removal_nodes_choose_type-random_bidirec-True_knodes-677_noiselvl-0.95=[2, 7758], edge_removal_nodes_choose_type-random_bidirec-True_knodes-677_noiselvl-0.99=[2, 7878], edge_removal_nodes_choose_type-random_bidirec-True_knodes-677_noiselvl-1=[2, 7742], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1083_noiselvl-0=[2, 10556], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1083_noiselvl-0.01=[2, 8480], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1083_noiselvl-0.05=[2, 8512], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1083_noiselvl-0.1=[2, 8460], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1083_noiselvl-0.15=[2, 8444], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1083_noiselvl-0.3=[2, 8238], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1083_noiselvl-0.45=[2, 7790], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1083_noiselvl-0.6=[2, 7284], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1083_noiselvl-0.9=[2, 6248], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1083_noiselvl-0.95=[2, 6288], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1083_noiselvl-0.99=[2, 6488], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1083_noiselvl-1=[2, 6280], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1354_noiselvl-0=[2, 10556], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1354_noiselvl-0.01=[2, 8062], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1354_noiselvl-0.05=[2, 8008], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1354_noiselvl-0.1=[2, 8018], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1354_noiselvl-0.15=[2, 7922], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1354_noiselvl-0.3=[2, 7658], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1354_noiselvl-0.45=[2, 7170], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1354_noiselvl-0.6=[2, 6598], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1354_noiselvl-0.9=[2, 5388], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1354_noiselvl-0.95=[2, 5432], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1354_noiselvl-0.99=[2, 5464], edge_removal_nodes_choose_type-random_bidirec-True_knodes-1354_noiselvl-1=[2, 5472], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-135_noiselvl-0=[2, 10556], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-135_noiselvl-0.01=[2, 10288], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-135_noiselvl-0.05=[2, 10268], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-135_noiselvl-0.1=[2, 10208], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-135_noiselvl-0.15=[2, 10096], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-135_noiselvl-0.3=[2, 9742], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-135_noiselvl-0.45=[2, 9356], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-135_noiselvl-0.6=[2, 9072], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-135_noiselvl-0.9=[2, 8378], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-135_noiselvl-0.95=[2, 8242], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-135_noiselvl-0.99=[2, 8222], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-135_noiselvl-1=[2, 8208], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-271_noiselvl-0=[2, 10556], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-271_noiselvl-0.01=[2, 10024], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-271_noiselvl-0.05=[2, 10000], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-271_noiselvl-0.1=[2, 9938], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-271_noiselvl-0.15=[2, 9836], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-271_noiselvl-0.3=[2, 9202], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-271_noiselvl-0.45=[2, 8836], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-271_noiselvl-0.6=[2, 8300], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-271_noiselvl-0.9=[2, 7372], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-271_noiselvl-0.95=[2, 7286], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-271_noiselvl-0.99=[2, 7220], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-271_noiselvl-1=[2, 7234], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-542_noiselvl-0=[2, 10556], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-542_noiselvl-0.01=[2, 9510], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-542_noiselvl-0.05=[2, 9472], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-542_noiselvl-0.1=[2, 9424], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-542_noiselvl-0.15=[2, 9318], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-542_noiselvl-0.3=[2, 8694], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-542_noiselvl-0.45=[2, 7864], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-542_noiselvl-0.6=[2, 7372], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-542_noiselvl-0.9=[2, 6090], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-542_noiselvl-0.95=[2, 5982], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-542_noiselvl-0.99=[2, 5950], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-542_noiselvl-1=[2, 5922], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-677_noiselvl-0=[2, 10556], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-677_noiselvl-0.01=[2, 9264], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-677_noiselvl-0.05=[2, 9212], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-677_noiselvl-0.1=[2, 9178], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-677_noiselvl-0.15=[2, 9056], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-677_noiselvl-0.3=[2, 8470], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-677_noiselvl-0.45=[2, 7398], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-677_noiselvl-0.6=[2, 6952], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-677_noiselvl-0.9=[2, 5532], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-677_noiselvl-0.95=[2, 5444], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-677_noiselvl-0.99=[2, 5374], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-677_noiselvl-1=[2, 5372], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1083_noiselvl-0=[2, 10556], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1083_noiselvl-0.01=[2, 8492], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1083_noiselvl-0.05=[2, 8480], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1083_noiselvl-0.1=[2, 8420], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1083_noiselvl-0.15=[2, 8310], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1083_noiselvl-0.3=[2, 7760], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1083_noiselvl-0.45=[2, 6744], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1083_noiselvl-0.6=[2, 5750], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1083_noiselvl-0.9=[2, 4410], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1083_noiselvl-0.95=[2, 4382], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1083_noiselvl-0.99=[2, 4290], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1083_noiselvl-1=[2, 4330], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1354_noiselvl-0=[2, 10556], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1354_noiselvl-0.01=[2, 8034], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1354_noiselvl-0.05=[2, 7998], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1354_noiselvl-0.1=[2, 7958], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1354_noiselvl-0.15=[2, 7854], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1354_noiselvl-0.3=[2, 7290], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1354_noiselvl-0.45=[2, 6304], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1354_noiselvl-0.6=[2, 5262], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1354_noiselvl-0.9=[2, 3782], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1354_noiselvl-0.95=[2, 3636], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1354_noiselvl-0.99=[2, 3676], edge_removal_nodes_choose_type-top_k_bidirec-True_knodes-1354_noiselvl-1=[2, 3656]), 'bidirectional': True, 'choose_type': 'top_k', 'noise_level': 1, 'k_nodes': 1354}, 'noise_levels': [0, 0.01, 0.05, 0.1, 0.15, 0.3, 0.45, 0.6, 0.9, 0.95, 0.99, 1], 'k_nodes_list': [135, 271, 542, 677, 1083, 1354], 'noise_param_name': 'noise_level'}",5,top,True,135,0
